# American Standard Threads

Unified,0

# Unified Screw Threads - Standard Series, Class 3A/3B
# Data from Machinery's Handbook (25th Edition, 1996) Table #4 - pp 1654-1676
# ----------------------------------------------------------------------------
#   Name         Major	    Minor    Pitch   Tap Drill    Shaft    Depth
#                 Dia.	     Dia.               Dia.       Dia.
#              (internal  (external 	     (75% full
#               threads)   threads)  	      thread)
#                 (in)      (in)      (in)      (in)      (in)      (in)
# ----------------------------------------------------------------------------

5.1250-16_UNJ	 5.1250	   5.0528    0.0625    5.0793	 5.1156	   10.500
5.2500-12_UNJ	 5.2500	   5.1538    0.0833    5.1891	 5.2386	   10.750
5.2500-16_UNJ	 5.2500	   5.1778    0.0625    5.2043	 5.2406	   10.750
5.3750-12_UNJ	 5.3750	   5.2788    0.0833    5.3141	 5.3636	   11.000
5.3750-16_UNJ	 5.3750	   5.3028    0.0625    5.3293	 5.3656	   11.000
5.5000-12_UNJ	 5.5000	   5.4038    0.0833    5.4391	 5.4886	   11.250
5.5000-16_UNJ	 5.5000	   5.4278    0.0625    5.4543	 5.4906	   11.250
5.6250-12_UNJ	 5.6250	   5.5288    0.0833    5.5641	 5.6136	   11.500
5.6250-16_UNJ	 5.6250	   5.5528    0.0625    5.5793	 5.6156	   11.500
5.7500-12_UNJ	 5.7500	   5.6538    0.0833    5.6891	 5.7386	   11.750
5.7500-16_UNJ	 5.7500	   5.6778    0.0625    5.7043	 5.7406	   11.750
5.8750-12_UNJ	 5.8750	   5.7788    0.0833    5.8141	 5.8636	   12.000
5.8750-16_UNJ	 5.8750	   5.8028    0.0625    5.8293	 5.8656	   12.000
6.0000-12_UNJ	 6.0000	   5.9038    0.0833    5.9391	 5.9886	   12.250
6.0000-16_UNJ	 6.0000	   5.9278    0.0625    5.9543	 5.9906	   12.250

Acme,0

# Acme Screw Threads - General Purpose
# Data from Machinery's Handbook (25th Edition, 1996) Table #3 - pp 1723
# ----------------------------------------------------------------------------
#   Name              Major     Minor     Pitch   Tap Drill     Shaft   Depth
#                      Dia.      Dia.                Dia.        Dia.
#                   (internal (external
#                    threads)  threads)
#                      (in)      (in)      (in)      (in)      (in)      (in)
# ----------------------------------------------------------------------------

0.250-16_ACME         0.2700    0.1775    0.0625    0.1906    0.2500    0.5000
0.3125-14_ACME        0.3325    0.2311    0.0714    0.2446    0.3125    0.6250
0.375-12_ACME         0.3950    0.2817    0.0833    0.2958    0.3750    0.7500
0.4375-12_ACME        0.4775    0.3442    0.0833    0.3583    0.4375    0.8750
0.500-10_ACME         0.5400    0.3800    0.1000    0.4050    0.5000    1.0000
0.625-8_ACME          0.6650    0.4800    0.1250    0.5063    0.6250    1.2500
0.750-6_ACME          0.7900    0.5633    0.1667    0.5917    0.7500    1.5000
0.875-6_ACME          0.9150    0.6883    0.1667    0.7167    0.8750    1.7500
1.000-5_ACME          1.0400    0.7800    0.2000    0.8100    1.0000    2.0000
1.125-5_ACME          1.1650    0.9050    0.2000    0.9350    1.1250    2.2500
1.250-5_ACME          1.2900    1.0300    0.2000    1.0600    1.2500    2.5000
1.375-4_ACME          1.4150    1.1050    0.2500    1.1375    1.3750    2.7500
1.500-4_ACME          1.5400    1.2300    0.2500    1.2625    1.5000    3.0000
1.750-4_ACME          1.7900    1.4800    0.2500    1.5125    1.7500    3.5000
2.000-4_ACME          2.0400    1.7300    0.2500    1.7625    2.0000    4.0000
2.250-3_ACME          2.2900    1.8967    0.3333    1.9333    2.2500    4.5000
2.500-3_ACME          2.5400    2.1467    0.3333    2.1833    2.5000    5.0000
2.750-3_ACME          2.7900    2.3967    0.3333    2.4333    2.7500    5.5000
3.000-2-ACME          3.0400    2.4800    0.5000    2.5250    3.0000    6.0000
3.500-2_ACME          3.5400    2.9800    0.5000    3.0250    3.5000    7.0000
4.000-2_ACME          4.0400    3.4800    0.5000    3.5250    4.0000    8.0000
4.500-2_ACME          4.5400    3.9800    0.5000    4.0250    4.5000    9.0000
5.000-2_ACME          5.0400    4.4800    0.5000    4.5250    5.0000   10.0000

Stub Acme,0

# Acme Screw Threads - Stub Acme
# Data from Machinery's Handbook (25th Edition, 1996) Table #14 - pp 1740
# ----------------------------------------------------------------------------
#   Name              Major     Minor     Pitch   Tap Drill     Shaft   Depth
#                      Dia.      Dia.                Dia.        Dia.
#                   (internal (external
#                    threads)  threads)
#                      (in)      (in)      (in)      (in)      (in)      (in)
# ----------------------------------------------------------------------------

0.250-16_STUB_ACME    0.2523    0.2024    0.0625    0.2156    0.2500    0.5000
0.3125-14_STUB_ACME   0.3150    0.2597    0.0714    0.2732    0.3125    0.6250
0.375-12_STUB_ACME    0.3778    0.3150    0.0833    0.3292    0.3750    0.7500
0.4375-12_STUB_ACME   0.4405    0.3775    0.0833    0.3917    0.4375    0.8750
0.500-10_STUB_ACME    0.5032    0.4200    0.1000    0.4450    0.5000    1.0000
0.625-8_STUB_ACME     0.6286    0.5300    0.1250    0.5563    0.6250    1.2500
0.750-6_STUB_ACME     0.7539    0.6300    0.1667    0.6583    0.7500    1.5000
0.875-6_STUB_ACME     0.8792    0.7550    0.1667    0.7833    0.8750    1.7500
1.000-5_STUB_ACME     1.0045    0.8600    0.2000    0.8900    1.0000    2.0000
1.125-5_STUB_ACME     1.1298    0.9850    0.2000    1.0150    1.1250    2.2500
1.250-5_STUB_ACME     1.2550    1.1100    0.2000    1.1400    1.2500    2.5000
1.375-4_STUB_ACME     1.3803    1.2050    0.2500    1.2375    1.3750    2.7500
1.500-4_STUB_ACME     1.5055    1.3300    0.2500    1.3625    1.5000    3.0000
1.750-4_STUB_ACME     1.7560    1.5800    0.2500    1.6125    1.7500    3.5000
2.000-4_STUB_ACME     2.0064    1.8300    0.2500    1.8625    2.0000    4.0000
2.250-3_STUB_ACME     2.2568    2.0300    0.3333    2.0667    2.2500    4.5000
2.500-3_STUB_ACME     2.5071    2.2800    0.3333    2.3167    2.5000    5.0000
2.750-3_STUB_ACME     2.7575    2.5300    0.3333    2.5667    2.7500    5.5000
3.000-2-STUB_ACME     3.0078    2.6800    0.5000    2.7250    3.0000    6.0000
3.500-2_STUB_ACME     3.5084    3.1800    0.5000    3.2250    3.5000    7.0000
4.000-2_STUB_ACME     4.0090    3.6800    0.5000    3.7250    4.0000    8.0000
4.500-2_STUB_ACME     4.5095    4.1800    0.5000    4.2250    4.5000    9.0000
5.000-2_STUB_ACME     5.0101    4.6800    0.5000    4.7250    5.0000   10.0000

Buttress,0

# Buttress Screw Threads - Standard Form
# Data from Machinery's Handbook (25th Edition, 1996) Table #2, pp 1743
# ----------------------------------------------------------------------------
#   Name              Major     Minor     Pitch   Tap Drill     Shaft   Depth
#                      Dia.      Dia.                Dia.        Dia.
#                   (internal (external
#                    threads)  threads)
#                      (in)      (in)      (in)      (in)      (in)      (in)
# ----------------------------------------------------------------------------

0.500-20_BUTT         0.5063    0.4350    0.0500    0.4400    0.5000    1.0000
0.500-16_BUTT         0.5078    0.4188    0.0625    0.4250    0.5000    1.0000
0.500-12_BUTT         0.5105    0.3917    0.0833    0.4000    0.5000    1.0000
0.625-20_BUTT         0.6313    0.5600    0.0500    0.5650    0.6250    1.2500
0.625-16_BUTT         0.6328    0.5438    0.0625    0.5500    0.6250    1.2500
0.625-16_BUTT         0.6355    0.5167    0.0833    0.5250    0.6250    1.2500
0.875-16_BUTT         0.8828    0.7938    0.0625    0.8000    0.8750    1.7500
0.875-12_BUTT         0.8855    0.7667    0.0833    0.7750    0.8750    1.7500
0.875-10_BUTT         0.8875    0.7450    0.1000    0.7550    0.8750    1.7500
1.000-16_BUTT         1.0078    0.9188    0.0625    0.9250    1.0000    2.0000
1.000-12_BUTT         1.0105    0.8917    0.0833    0.9000    1.0000    2.0000
1.000-10_BUTT         1.0125    0.8700    0.1000    0.8800    1.0000    2.0000
1.250-12_BUTT         1.2605    1.1417    0.0833    1.1500    1.2500    2.5000
1.250-10_BUTT         1.2625    1.1200    0.1000    1.1300    1.2500    2.5000
1.250-8_BUTT          1.2657    1.0875    0.1250    1.1000    1.2500    2.5000
1.375-12_BUTT         1.3855    1.2667    0.0833    1.2750    1.3750    2.7500
1.375-10_BUTT         1.3875    1.2450    0.1000    1.2550    1.3750    2.7500
1.375-8_BUTT          1.3907    1.2125    0.1250    1.2250    1.3750    2.7500
1.500-12_BUTT         1.5105    1.3917    0.0833    1.4000    1.5000    3.0000
1.500-10_BUTT         1.5125    1.3700    0.1000    1.3800    1.5000    3.0000
1.500-8_BUTT          1.5157    1.3375    0.1250    1.3500    1.5000    3.0000
1.750-10_BUTT         1.7625    1.6200    0.1000    1.6300    1.7500    3.5000
1.750-8_BUTT          1.7657    1.5875    0.1250    1.6000    1.7500    3.5000
1.750-6_BUTT          1.7709    1.5333    0.1667    1.5500    1.7500    3.5000
2.000-10_BUTT         2.0125    1.8700    0.1000    1.8800    2.0000    4.0000
2.000-8_BUTT          2.0157    1.8375    0.1250    1.8500    2.0000    4.0000
2.000-6_BUTT          2.0209    1.7833    0.1667    1.8000    2.0000    4.0000
2.250-10_BUTT         2.2625    2.1200    0.1000    2.1300    2.2500    4.5000
2.250-8_BUTT          2.2657    2.0875    0.1250    2.1000    2.2500    4.5000
2.250-6_BUTT          2.2709    2.0333    0.1667    2.0500    2.2500    4.5000
2.500-10_BUTT         2.5125    2.3700    0.1000    2.3800    2.5000    5.0000
2.500-8_BUTT          2.5157    2.3375    0.1250    2.3500    2.5000    5.0000
2.500-6_BUTT          2.5209    2.2833    0.1667    2.3000    2.5000    5.0000
2.750-20_BUTT         2.7657    2.5875    0.1250    2.6000    2.7500    5.5000
2.750-6_BUTT          2.7709    2.5333    0.1667    2.5500    2.7500    5.5000
2.750-5_BUTT          2.7751    2.4900    0.2000    2.5100    2.7500    5.5000
3.000-8_BUTT          3.0157    2.8375    0.1250    2.8500    3.0000    6.0000
3.000-6_BUTT          3.0209    2.7833    0.1667    2.8000    3.0000    6.0000
3.000-5_BUTT          3.0251    2.7400    0.2000    2.7600    3.0000    6.0000
3.500-8_BUTT          3.5157    3.3375    0.1250    3.3500    3.5000    7.0000
3.500-6_BUTT          3.5209    3.2833    0.1667    3.3000    3.5000    7.0000
3.500-5_BUTT          3.5251    3.2400    0.2000    3.2600    3.5000    7.0000
4.000-8_BUTT          4.0157    3.8375    0.1250    3.8500    4.0000    8.0000
4.000-6_BUTT          4.0209    3.7833    0.1667    3.8000    4.0000    8.0000
4.000-5_BUTT          4.0251    3.7400    0.2000    3.7600    4.0000    8.0000
4.500-6_BUTT          4.5209    4.2833    0.1667    4.3000    4.5000    9.0000
4.500-5_BUTT          4.5251    4.2400    0.2000    4.2600    4.5000    9.0000
4.500-4_BUTT          4.5314    4.1750    0.2500    4.2000    4.5000    9.0000
5.000-6_BUTT          5.0209    4.7833    0.1667    4.8000    5.0000   10.0000
5.000-5_BUTT          5.0251    4.7400    0.2000    4.7600    5.0000   10.0000
5.000-4_BUTT          5.0314    4.6750    0.2500    4.7000    5.0000   10.0000
5.500-6_BUTT          5.5209    5.2833    0.1667    5.3000    5.5000   11.0000
5.500-5_BUTT          5.5251    5.2400    0.2000    5.2600    5.5000   11.0000
5.500-4_BUTT          5.5314    5.1750    0.2500    5.2000    5.5000   11.0000
6.000-6_BUTT          6.0209    5.7833    0.1667    5.8000    6.0000   12.0000
6.000-5_BUTT          6.0251    5.7400    0.2000    5.7600    6.0000   12.0000
6.000-4_BUTT          6.0314    5.6750    0.2500    5.7000    6.0000   12.0000
7.000-5_BUTT          7.0251    6.7400    0.2000    6.7600    7.0000   14.0000
7.000-4_BUTT          7.0314    6.6750    0.2500    6.7000    7.0000   14.0000
7.000-3_BUTT          7.0418    6.5667    0.3333    6.6000    7.0000   14.0000
8.000-5_BUTT          8.0251    7.7400    0.2000    7.7600    8.0000   16.0000
8.000-4_BUTT          8.0314    7.6750    0.2500    7.7000    8.0000   16.0000
8.000-3_BUTT          8.0418    7.5667    0.3333    7.6000    8.0000   16.0000
9.000-5_BUTT          9.0251    8.7400    0.2000    8.7600    9.0000   18.0000
9.000-4_BUTT          9.0314    8.6750    0.2500    8.7000    9.0000   18.0000
9.000-3_BUTT          9.0418    8.5667    0.3333    8.6000    9.0000   18.0000
10.000-5_BUTT        10.0251    9.7400    0.2000    9.7600   10.0000   20.0000
10.000-4_BUTT        10.0314    9.6750    0.2500    9.7000   10.0000   20.0000
10.000-3_BUTT        10.0418    9.5667    0.3333    9.6000   10.0000   20.0000
11.000-4_BUTT        11.0314   10.6750    0.2500   10.7000   11.0000   22.0000
11.000-3_BUTT        11.0418   10.5667    0.3333   10.6000   11.0000   22.0000
11.000-2_1/2_BUTT    11.0502   10.4800    0.4000   10.5200   11.0000   22.0000
12.000-4_BUTT        12.0314   11.6750    0.2500   11.7000   12.0000   24.0000
12.000-3_BUTT        12.0418   11.5667    0.3333   11.6000   12.0000   24.0000
12.000-2_1/2_BUTT    12.0502   11.4800    0.4000   11.5200   12.0000   24.0000
14.000-4_BUTT        14.0314   13.6750    0.2500   13.7000   14.0000   28.0000
14.000-3_BUTT        14.0418   13.5667    0.3333   13.6000   14.0000   28.0000
14.000-2_1/2_BUTT    14.0502   13.4800    0.4000   13.5200   14.0000   28.0000
16.000-4_BUTT        16.0314   15.6750    0.2500   15.7000   16.0000   32.0000
16.000-3_BUTT        16.0418   15.5667    0.3333   15.6000   16.0000   32.0000
16.000-2_1/2_BUTT    16.0502   15.4800    0.4000   15.5200   16.0000   32.0000
18.000-3_BUTT        18.0418   17.5667    0.3333   17.6000   18.0000   36.0000
18.000-2_1/2_BUTT    18.0502   17.4800    0.4000   17.5200   18.0000   36.0000
18.000-2_BUTT        18.0627   17.3500    0.5000   17.4000   18.0000   36.0000
20.000-3_BUTT        20.0418   19.5667    0.3333   19.6000   20.0000   40.0000
20.000-2_1/2_BUTT    20.0502   19.4800    0.4000   19.5200   20.0000   40.0000
20.000-2_BUTT        20.0627   19.3500    0.5000   19.4000   20.0000   40.0000
22.000-3_BUTT        22.0418   21.5667    0.3333   21.6000   22.0000   44.0000
22.000-2_1/2_BUTT    22.0502   21.4800    0.4000   21.5200   22.0000   44.0000
22.000-2_BUTT        22.0627   21.3500    0.5000   21.4000   22.0000   44.0000
24.000-3_BUTT        24.0418   23.5667    0.3333   23.6000   24.0000   48.0000
24.000-2_1/2_BUTT    24.0502   23.4800    0.4000   23.5200   24.0000   48.0000
24.000-2_BUTT        24.0627   23.3500    0.5000   23.4000   24.0000   48.0000

NPT,1

# American Pipe Threads - Standard Taper
# Data from Machinery's Handbook (25th Edition, 1996) Table #3 - pp 1774-1775
# ----------------------------------------------------------------------------
#   Name              Major     Minor     Pitch   Tap Drill    Pipe     Depth
#                      Dia.      Dia.                Dia.      Dia.
#                             (internal  	             (equal to
#                              threads)   	             major dia.)
#                      (in)      (in)      (in)      (in)      (in)      (in)
# ----------------------------------------------------------------------------

1/16-NPT              0.3125    0.2416    0.0370    0.2416    0.3125    0.3896
1/8-NPT               0.4050    0.3339    0.0370    0.3339    0.4050    0.3924
1/4-NPT               0.5400    0.4329    0.0556    0.4329    0.5400    0.5946
3/8-NPT               0.6750    0.5676    0.0556    0.5676    0.6750    0.6006
1/2-NPT               0.8400    0.7013    0.0714    0.7013    0.8400    0.7815
3/4-NPT               1.0500    0.9105    0.0714    0.9105    1.0500    0.7935
1-NPT                 1.3150    1.1441    0.0870    1.1441    1.3150    0.9845
1_1/4-NPT             1.6600    1.4876    0.0870    1.4876    1.6600    1.0085
1_1/2-NPT             1.9000    1.7265    0.0870    1.7265    1.9000    1.0252
2-NPT                 2.3750    2.1995    0.0870    2.1995    2.3750    1.0582
2_1/2-NPT             2.8750    2.6195    0.1250    2.6195    2.8750    1.5712
3-NPT                 3.5000    3.2406    0.1250    3.2406    3.5000    1.6337
3_1/2-NPT             4.0000    3.7375    0.1250    3.7375    4.0000    1.6837
4-NPT                 4.5000    4.2344    0.1250    4.2344    4.5000    1.7337
5-NPT                 5.5630    5.2907    0.1250    5.2907    5.5630    1.8400
6-NPT                 6.6250    6.3461    0.1250    6.3461    6.6250    1.9462
8-NPT                 8.6250    8.3336    0.1250    8.3336    8.6250    2.1462
10-NPT               10.7500   10.4453    0.1250   10.4453   10.7500    2.3587
12-NPT               12.7500   12.4328    0.1250   12.4328   12.7500    2.5587
14-NPT               14.0000   13.6750    0.1250   13.6750   14.0000    2.6837
16-NPT               16.0000   15.6625    0.1250   15.6625   16.0000    2.8837
18-NPT               18.0000   17.6500    0.1250   17.6500   18.0000    3.0837
20-NPT               20.0000   19.6375    0.1250   19.6375   20.0000    3.2837
24-NPT               24.0000   23.6125    0.1250   23.6125   24.0000    3.6837  

Hose Coupling,0

# Hose Coupling Screw Thread - ANSI Standard
# Data from Machinery's Handbook (25th Edition, 1996) Table #1 - pp 1767
# ----------------------------------------------------------------------------
#   Name              Major     Minor     Pitch   Tap Drill     Pipe   Depth
#                      Dia.      Dia.                Dia.       Dia.
#                   (internal (external
#                    threads)  threads)
#                      (in)      (in)      (in)      (in)      (in)      (in)
# ----------------------------------------------------------------------------

0.75-11.5_NH          1.0725    0.9495    0.0870    0.9513    1.0625    0.3750
0.75-11.5_NHR         1.0680    0.9495    0.0870    0.9513    1.0520    0.3750
0.5-14_NPSH           0.8323    0.7320    0.0714    0.7334    0.8248    0.3125
0.75-14_NPSH          1.0428    0.9425    0.0714    0.9443    1.0353    0.3750
1-11.5_NPSH           1.3051    1.1821    0.0870    1.1844    1.2951    0.3750
1.25-11.5_NPSH        1.6499    1.5629    0.0870    1.5659    1.6399    0.4688
1.5-11.5_NPSH         1.8888    1.7658    0.0870    1.7692    1.8788    0.4688
2-11.5_NPSH           2.3628    2.2398    0.0870    2.2441    2.3528    0.5938
2.5-8_NPSH            2.8554    2.6810    0.1250    2.6861    2.8434    0.6875
3-8_NPSH              3.4817    3.3076    0.1250    3.3139    3.4697    0.8125
3.5-8_NPSH            3.9820    3.8076    0.1250    3.8148    3.9700    0.8125
4-8_NPSH              4.4803    4.3059    0.1250    4.3141    4.4683    0.8125
4-6_NH_(SPL)          4.9283    4.6916    0.1667    4.7005    4.9082    0.7500

Fire Hose,0

# Fire Hose Connection Screw Thread - NFPA Standard
# Data from Machinery's Handbook (25th Edition, 1996) Table #1 - pp 1769
# ----------------------------------------------------------------------------
#   Name              Major     Minor     Pitch   Tap Drill     Pipe   Depth
#                      Dia.      Dia.                Dia.       Dia.
#                   (internal (external
#                    threads)  threads)
#                      (in)      (in)      (in)      (in)      (in)      (in)
# ----------------------------------------------------------------------------

0.75-8_NH             1.3870    1.2126    0.1250    1.2248    1.3750    0.7500
1-8_NH                1.3870    1.2126    0.1250    1.2248    1.3750    0.7500
1.5-9_NH              2.0020    1.8457    0.1111    1.8643    1.9900    0.6667
2.5-7.5_NH            3.0836    2.8954    0.1333    2.9246    3.0686    0.8750
3-6_NH                3.6389    3.4073    0.1667    3.4417    3.6239    1.0000
3.5-6_NH              4.2639    4.0273    0.1667    4.0680    4.2439    1.0000
4-4_NH                5.0359    4.6861    0.2500    4.7334    5.0109    1.5000
4.5-4_NH              5.7859    5.4361    0.2500    5.4910    5.7609    1.5000
5-4_NH                6.2850    5.9352    0.2500    5.9952    6.2600    1.5000
6-4_NH                7.0500    6.7002    0.2500    6.7679    7.0250    1.5000
